,ano,cnae_secao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
6153,2014,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,1938778.9449952692,1.2261471348240631
6154,2014,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,59832176.40644364,37.83982277114516
6155,2014,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,2749830.4754479355,1.7390826155947368
6163,2015,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,700979.9076759543,0.44332259104877214
6164,2015,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,2583171.2546984376,1.6336818804869464
6165,2015,Alojamento e alimentação,RONDÔNIA,1581196.0,13999309.601270044,8.853620677809737
6166,2015,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,3418421.4027275075,2.16192135745822
6167,2015,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,27319768.928117864,17.27791426750249
6168,2015,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,1021317.0312419394,0.6459142517701407
6169,2015,Atividades imobiliárias,RONDÔNIA,1581196.0,7185603.408031656,4.544410312214081
6170,2015,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,6747843.642387323,4.267556737044189
6171,2015,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,243016799.12824595,153.69176188672748
6172,2015,Construção,RONDÔNIA,1581196.0,86306763.10003898,54.583216185747354
6173,2015,Educação,RONDÔNIA,1581196.0,2174732.3780464847,1.375371793279571
6174,2015,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6175,2015,Indústrias de transformação,RONDÔNIA,1581196.0,57697165.4435577,36.48957209830894
6176,2015,Indústrias extrativas,RONDÔNIA,1581196.0,2697078.2330547604,1.705720374358878
6177,2015,Informação e comunicação,RONDÔNIA,1581196.0,1914431.8483064934,1.2107492355827445
6178,2015,Outras atividades de serviços,RONDÔNIA,1581196.0,1964813.4231628678,1.2426121892307265
6179,2015,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,2246611.2881399356,1.4208303639396607
6180,2015,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,51356939.60413997,32.47980617465512
6181,2015,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,2487928.2384158075,1.573447085886764
6190,2016,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6191,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,701326.8500529693,0.44354200874083244
6192,2016,Alojamento e alimentação,RONDÔNIA,1581196.0,14256116.491258645,9.01603374360841
6193,2016,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,1059625.4138159917,0.6701417242492339
6194,2016,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,92088535.10055487,58.23979765984411
6195,2016,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,449959.550041819,0.28456911732752865
6196,2016,Atividades imobiliárias,RONDÔNIA,1581196.0,5072379.683061335,3.2079386003135193
6197,2016,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,5904489.413150938,3.7341919743984544
6198,2016,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,309623192.09408593,195.81582048910187
6199,2016,Construção,RONDÔNIA,1581196.0,114061321.98768307,72.13610582602224
6200,2016,Educação,RONDÔNIA,1581196.0,5247625.299775237,3.3187696527029145
6201,2016,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6202,2016,Indústrias de transformação,RONDÔNIA,1581196.0,95353760.50455636,60.30483286357691
6203,2016,Indústrias extrativas,RONDÔNIA,1581196.0,4724403.062227314,2.9878668186785915
6204,2016,Informação e comunicação,RONDÔNIA,1581196.0,2808502.8255781555,1.7761889263431956
6205,2016,Outras atividades de serviços,RONDÔNIA,1581196.0,3294880.4412638517,2.083790017976172
6206,2016,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,2750693.3056302345,1.7396282975862793
6207,2016,Serviços domésticos,RONDÔNIA,1581196.0,0.0,0.0
6208,2016,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,79253707.50220221,50.122633438360715
6209,2016,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,1761117.4168001434,1.1137881810984491
6218,2017,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6219,2017,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,806455.8923378981,0.5100290491108618
6220,2017,Alojamento e alimentação,RONDÔNIA,1581196.0,12756571.716946293,8.067672645861926
6221,2017,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,467833.1406641121,0.2958729598760129
6222,2017,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,20633595.704983607,13.049359918051657
6223,2017,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,888802.6379536404,0.5621078208859879
6224,2017,Atividades imobiliárias,RONDÔNIA,1581196.0,2596353.72411747,1.6420189047515108
6225,2017,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,10624280.254311329,6.71914187381661
6226,2017,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,197639417.44808993,124.99362346482658
6227,2017,Construção,RONDÔNIA,1581196.0,87879734.76986445,55.57801485069811
6228,2017,Educação,RONDÔNIA,1581196.0,3097231.03659162,1.9587900782645669
6229,2017,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6230,2017,Indústrias de transformação,RONDÔNIA,1581196.0,73762985.876442,46.650121728389145
6231,2017,Indústrias extrativas,RONDÔNIA,1581196.0,4305132.07715692,2.722706152277719
6232,2017,Informação e comunicação,RONDÔNIA,1581196.0,3499407.2498472272,2.213139452570856
6233,2017,Outras atividades de serviços,RONDÔNIA,1581196.0,2719177.407122998,1.7196966139068135
6234,2017,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,2214129.981950688,1.4002881249071515
6235,2017,Serviços domésticos,RONDÔNIA,1581196.0,0.0,0.0
6236,2017,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,25071805.923749108,15.856229034066054
6237,2017,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,1329554.2712170365,0.8408535508672148
6246,2018,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6247,2018,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,816168.6262615785,0.5161716993096229
6248,2018,Alojamento e alimentação,RONDÔNIA,1581196.0,12526398.078601556,7.922103318375177
6249,2018,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,377348.41790721373,0.23864746553065763
6250,2018,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,13700983.921068026,8.664949772873209
6251,2018,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,328954.9618914219,0.20804186317915166
6252,2018,Atividades imobiliárias,RONDÔNIA,1581196.0,26488960.473830562,16.752483862740963
6253,2018,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,5953893.195890642,3.7654365403723773
6254,2018,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,144550539.7059137,91.41848303810134
6255,2018,Construção,RONDÔNIA,1581196.0,47427850.731916316,29.994922028588686
6256,2018,Educação,RONDÔNIA,1581196.0,4025123.985005736,2.5456198883666135
6257,2018,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6258,2018,Indústrias de transformação,RONDÔNIA,1581196.0,56810932.50162654,35.92908943712642
6259,2018,Indústrias extrativas,RONDÔNIA,1581196.0,2474964.020285205,1.5652480908661577
6260,2018,Informação e comunicação,RONDÔNIA,1581196.0,2934819.5629230784,1.856075757162982
6261,2018,Outras atividades de serviços,RONDÔNIA,1581196.0,2185092.0612223432,1.3819235953179385
6262,2018,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,3327702.5653554387,2.104547801382902
6263,2018,Serviços domésticos,RONDÔNIA,1581196.0,995.8578536996131,0.0006298130362710335
6264,2018,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,28760481.279694844,18.18906781935626
6265,2018,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,1399599.0330231509,0.885152146238133
6274,2019,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6275,2019,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,658163.9063920786,0.4162443532566985
6276,2019,Alojamento e alimentação,RONDÔNIA,1581196.0,14078673.31147757,8.90381288055217
6277,2019,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,968091.9846822243,0.6122529937352639
6278,2019,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,35639209.258868314,22.53940008630702
6279,2019,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,3025392.9227538086,1.913357308489149
6280,2019,Atividades imobiliárias,RONDÔNIA,1581196.0,24631151.022354465,15.577544480478362
6281,2019,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,9568706.327355925,6.051562442199401
6282,2019,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,150952541.17039523,95.46731788493977
6283,2019,Construção,RONDÔNIA,1581196.0,48901123.12641016,30.926667615153438
6284,2019,Educação,RONDÔNIA,1581196.0,2448695.1237830967,1.5486347826475002
6285,2019,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6286,2019,Indústrias de transformação,RONDÔNIA,1581196.0,108822134.88001908,68.82267276164313
6287,2019,Indústrias extrativas,RONDÔNIA,1581196.0,1416553.018047057,0.8958744001673777
6288,2019,Informação e comunicação,RONDÔNIA,1581196.0,3765106.6835030518,2.3811764534586803
6289,2019,Outras atividades de serviços,RONDÔNIA,1581196.0,3892795.4765850953,2.4619310171446775
6290,2019,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,7359059.787317204,4.654109792408534
6291,2019,Serviços domésticos,RONDÔNIA,1581196.0,14638.350047112013,0.00925777072994873
6292,2019,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,22028489.416421093,13.931536265220183
6293,2019,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,1087214.3724963486,0.6875898829091072
6302,2020,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,2782.0242578826183,0.0017594430152129263
6303,2020,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,5975485.553796777,3.779092252824303
6304,2020,Alojamento e alimentação,RONDÔNIA,1581196.0,20323231.695458014,12.853075580420146
6305,2020,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,1338864.6406130162,0.8467417325954633
6306,2020,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,22358646.7609121,14.140338554431015
6307,2020,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,1252220.8911321273,0.791945395214842
6308,2020,Atividades imobiliárias,RONDÔNIA,1581196.0,1613475.7215706406,1.020414750334962
6309,2020,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,10899213.122696942,6.893018400436721
6310,2020,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,169496567.72925833,107.1951660194298
6311,2020,Construção,RONDÔNIA,1581196.0,59571935.81239677,37.675238118738456
6312,2020,Educação,RONDÔNIA,1581196.0,3172249.1823397963,2.0062340040955053
6313,2020,Eletricidade e gás,RONDÔNIA,1581196.0,50178.50828686622,0.03173452771627693
6314,2020,Indústrias de transformação,RONDÔNIA,1581196.0,92847645.1646179,58.71988366060747
6315,2020,Indústrias extrativas,RONDÔNIA,1581196.0,1167798.051743452,0.7385536339223296
6316,2020,Informação e comunicação,RONDÔNIA,1581196.0,4851415.357391721,3.068193542983742
6317,2020,Outras atividades de serviços,RONDÔNIA,1581196.0,3663755.0737593537,2.31707838481716
6318,2020,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,10965809.45594303,6.935136096943724
6319,2020,Serviços domésticos,RONDÔNIA,1581196.0,50631.47859119403,0.03202100093296089
6320,2020,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,47249780.99747397,29.882304911898316
6321,2020,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,265963.07665617217,0.16820373733311503
6330,2021,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6331,2021,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,940688.3076237772,0.5949220132252909
6332,2021,Alojamento e alimentação,RONDÔNIA,1581196.0,19143893.653819628,12.107223679935712
6333,2021,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,1165950.8007220817,0.737385372036156
6334,2021,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,32281899.655708674,20.416127827105985
6335,2021,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,1100355.7491578232,0.6959009187715015
6336,2021,Atividades imobiliárias,RONDÔNIA,1581196.0,1427185.9947033497,0.9025990419298744
6337,2021,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,9756783.366058385,6.170508504991402
6338,2021,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,174030341.83849162,110.0624728613604
6339,2021,Construção,RONDÔNIA,1581196.0,39147583.63280713,24.758210641063556
6340,2021,Educação,RONDÔNIA,1581196.0,6589872.821671514,4.167650829923371
6341,2021,Eletricidade e gás,RONDÔNIA,1581196.0,443.89382302957057,0.00028073295342865185
6342,2021,Indústrias de transformação,RONDÔNIA,1581196.0,86347137.51733787,54.608750286073246
6343,2021,Indústrias extrativas,RONDÔNIA,1581196.0,1576435.3439148003,0.9969892055853925
6344,2021,Informação e comunicação,RONDÔNIA,1581196.0,3656809.7602828653,2.312685941706699
6345,2021,Outras atividades de serviços,RONDÔNIA,1581196.0,6544860.153109256,4.139183347990544
6346,2021,Saúde humana e serviços sociais,RONDÔNIA,1581196.0,5501337.669526417,3.4792256428212673
6347,2021,Serviços domésticos,RONDÔNIA,1581196.0,117969.26013104724,0.07460761356027161
6348,2021,"Transporte, armazenagem e correio",RONDÔNIA,1581196.0,37813475.19642056,23.914476887381802
6349,2021,"Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,1581196.0,2994834.7534408397,1.894031324036261
6358,2022,"Administração pública, defesa e seguridade social",RONDÔNIA,1581196.0,0.0,0.0
6359,2022,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,1581196.0,4719524.929694871,2.984781728321392
6360,2022,Alojamento e alimentação,RONDÔNIA,1581196.0,20393380.157191064,12.897439759012206
6361,2022,"Artes, cultura, esporte e recreação",RONDÔNIA,1581196.0,823298.4346389403,0.5206808230219026
6362,2022,Atividades administrativas e serviços complementares,RONDÔNIA,1581196.0,27591758.769660134,17.449929527813207
6363,2022,"Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1581196.0,1035405.8923630891,0.6548245077543132
6364,2022,Atividades imobiliárias,RONDÔNIA,1581196.0,2492910.511704891,1.57659803826021
6365,2022,"Atividades profissionais, científicas e técnicas",RONDÔNIA,1581196.0,17750564.499416456,11.226036809741775
6366,2022,Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,1581196.0,259272537.03855067,163.97242153316267
6367,2022,Construção,RONDÔNIA,1581196.0,51723602.707235344,32.711695898064086
6368,2022,Educação,RONDÔNIA,1581196.0,6472216.651789694,4.09324122486377
6369,2022,Eletricidade e gás,RONDÔNIA,1581196.0,0.0,0.0
6370,2022,Indústrias de transformação,RONDÔNIA,1581196.0,60385003.30866596,38.18944856214281
6371,2022,Indústrias extrativas,RONDÔNIA,1581196.0,2866495.708464618,1.8128655198119763
6372,2022,Informação e comunicação,RONDÔNIA,1581196.0,4081634.3454126115,2.581358886192864
6373,2022,Outras atividades de serviços,RONDÔNIA,1581196.0,9612737.44079086,6.079409156607315
